0,1,2,3,4,5
0,-0.157,-0.242,-0.667,2.787,0.54
0,-0.682,1.911,0.564,0.847,0.312
0,-0.164,-0.266,-0.623,3.327,0.304
1,-0.236,-0.604,2.709,0.722,1.205
0,-0.393,0.956,1.886,0.624,0.365
1,-0.197,-0.662,1.802,1.915,0.983
0,0.144,-0.285,0.933,2.808,1.192
1,-0.476,1.008,0.909,0.892,0.201
0,-0.07,-0.128,-0.3,1.559,0.668
0,-0.108,0.175,-0.282,1.241,0.874
1,0.685,-0.483,2.078,0.698,0.544
0,0.156,0.22,-0.459,2.793,0.286
1,0.0,2.423,0.919,0.845,0.221
0,-0.625,2.038,0.706,0.557,0.157
0,-0.046,-0.062,-0.104,-0.247,2.852
0,0.513,1.093,2.404,0.929,0.214
0,0.102,-0.109,-0.332,1.677,1.963
0,0.0,-0.687,1.582,1.153,0.162
0,0.593,-0.654,2.134,1.478,0.334
0,-0.101,-0.155,-0.415,1.906,0.907
0,0.0,-0.74,0.684,0.46,0.17
1,-0.492,-0.617,1.464,0.907,0.567
0,-0.051,-0.077,-0.131,-0.37,3.092
1,-0.405,0.603,0.905,2.082,0.544
0,0.0,1.838,0.789,0.484,0.185
0,-0.411,1.421,-0.492,2.512,0.461
1,-0.547,0.979,1.953,0.545,0.513
1,-0.418,1.191,2.224,1.289,0.689
1,0.0,1.253,0.778,0.718,0.229
0,0.172,0.275,0.664,1.547,0.24
0,-0.625,-0.756,2.055,0.964,0.175
0,-0.751,1.46,1.404,0.408,0.333
0,0.0,-0.43,1.536,2.546,0.782
0,-0.175,-0.199,-0.394,2.243,1.062
0,0.0,-0.469,0.32,0.259,0.055
1,0.0,0.579,0.322,0.697,0.109
0,0.116,-0.17,-0.316,2.204,0.542
1,0.0,1.428,0.65,1.0,0.125
1,1.537,-0.787,2.473,0.781,0.179
0,-0.454,1.42,1.932,0.891,0.288
0,-0.152,-0.287,-0.517,-0.788,-0.239
1,0.0,1.075,0.388,0.648,0.321
1,-0.7,1.816,0.542,0.49,0.168
0,-0.285,-0.749,2.113,1.794,0.234
0,-0.19,0.333,-0.574,2.3,0.327
0,-0.164,-0.348,1.574,1.674,1.688
0,-0.162,0.349,-0.561,2.611,0.411
1,0.622,0.664,1.509,0.458,0.562
0,-0.101,0.137,0.398,1.297,2.173
0,0.792,1.114,1.041,0.428,0.424
1,-0.149,-0.25,1.049,2.762,1.105
0,-0.053,-0.091,-0.143,0.753,3.426
0,0.271,0.58,1.106,2.433,0.278
0,-0.254,0.678,1.372,1.987,0.345
0,-0.118,-0.194,-0.398,1.984,0.902
0,-0.052,0.077,-0.102,-0.28,3.343
1,1.516,1.421,1.321,0.559,0.895
0,0.0,2.052,1.433,0.621,0.128
0,-0.665,1.951,0.526,0.361,0.138
0,-0.049,-0.081,0.231,0.407,1.585
0,-0.36,-0.644,2.177,1.272,-0.114
1,-0.249,-0.626,2.839,0.633,1.103
1,0.0,0.924,1.059,0.676,0.279
1,1.043,-0.71,1.233,1.664,0.962
0,0.063,-0.084,0.37,0.327,2.221
0,0.175,0.278,-0.567,2.497,0.225
0,-0.184,0.36,0.83,0.502,0.147
0,-0.161,-0.445,2.079,0.532,2.046
1,-0.904,-0.771,2.278,0.601,0.214
0,-0.106,-0.161,-0.381,2.733,0.898
1,-0.456,1.252,0.955,2.046,0.834
0,0.084,0.091,-0.107,0.365,2.751
0,-0.137,0.407,0.352,0.63,3.597
1,1.263,1.584,1.27,0.343,0.929
0,1.062,1.259,1.614,0.736,0.316
0,0.096,-0.116,-0.232,1.84,1.557
0,-0.091,-0.163,-0.306,2.045,0.381
1,1.854,1.529,0.654,0.411,0.204
0,-0.141,0.194,0.316,1.413,0.677
1,0.786,1.007,1.171,2.258,0.813
0,-0.059,-0.069,-0.101,-0.267,3.119
0,-0.117,0.322,-0.432,2.302,0.329
0,-0.216,-0.434,1.523,1.407,0.303
0,-0.073,0.148,0.181,0.562,1.453
0,1.006,0.617,-0.678,2.707,0.466
0,-0.164,0.265,0.396,0.97,1.441
0,-0.266,0.508,1.245,2.064,0.319
0,-0.146,-0.213,-0.47,2.745,0.28
0,-0.077,0.139,-0.238,1.416,1.939
1,1.757,1.332,1.485,0.509,0.543
0,0.0,-0.991,2.085,1.182,-0.152
0,0.0,1.813,0.514,0.319,0.11
0,-0.34,-0.627,2.52,0.819,0.265
0,0.0,-0.189,0.507,1.456,0.816
0,-0.478,0.992,1.377,1.807,0.239
0,-0.113,-0.176,-0.346,2.246,0.729
0,0.235,-0.153,-0.336,2.363,1.223
1,-0.405,-0.842,2.498,0.741,0.554
0,0.354,0.545,-0.585,3.142,0.933
0,-1.1,2.548,0.827,0.608,0.106
1,-0.848,1.203,0.589,0.613,-0.142
1,-0.145,-0.361,0.967,2.209,1.059
0,-0.081,0.168,0.504,1.334,0.807
1,0.0,0.828,1.008,0.56,0.141
0,-0.278,-0.58,2.153,1.65,0.331
0,1.173,0.602,0.755,2.741,0.389
1,-0.646,1.079,1.803,0.535,0.371
1,-0.323,0.986,1.315,1.967,1.21
0,0.0,0.336,0.904,2.527,0.651
1,-0.313,0.758,1.689,0.871,0.465
0,0.291,0.522,-0.487,2.143,2.013
1,-0.406,1.028,1.716,1.624,0.967
0,-0.136,-0.271,-0.601,2.421,0.837
0,-0.065,0.182,-0.176,1.277,2.106
1,-0.147,-0.407,1.501,2.206,1.116
0,-0.092,-0.082,0.157,-0.285,3.658
0,-0.114,-0.285,1.235,0.48,2.971
0,-0.177,0.413,0.996,2.915,0.675
0,1.161,1.603,0.603,0.605,0.235
0,0.0,0.406,0.992,2.028,0.274
0,-0.072,-0.159,-0.349,1.42,0.584
1,-0.481,1.683,1.394,1.409,0.391
0,-0.227,-0.546,1.74,1.593,0.47
0,1.595,0.928,0.384,0.289,0.147
1,-0.709,1.89,1.117,0.731,0.195
0,0.133,-0.208,-0.38,2.591,1.104
1,0.0,0.813,0.336,0.514,0.102
0,0.594,1.092,1.672,0.576,0.743
1,0.378,-0.463,2.056,0.852,0.541
1,1.46,1.108,1.938,1.018,0.295
1,1.392,1.399,1.39,0.6,0.893
0,-0.103,0.177,0.307,1.089,0.996
1,0.0,1.715,1.896,0.861,0.795
0,-0.229,0.299,0.725,2.255,0.309
0,0.091,0.102,-0.13,0.726,1.464
0,0.0,-0.752,2.304,2.005,0.439
0,-0.125,0.182,0.394,1.517,1.786
1,-0.387,0.562,1.455,1.632,0.367
1,1.234,0.669,0.39,0.629,0.124
0,-0.135,-0.376,0.826,2.952,0.637
0,-0.301,0.243,-0.387,2.498,0.638
0,-0.114,0.12,0.164,-0.268,3.144
0,-0.241,0.813,0.66,1.305,2.406
0,-0.051,-0.112,-0.238,1.384,0.85
0,-0.152,-0.284,1.147,2.364,0.864
0,-0.227,0.803,1.286,2.186,1.022
1,-0.394,-0.473,1.79,1.183,0.718
1,0.969,0.818,2.043,1.33,0.376
1,0.0,1.307,1.563,0.673,0.228
0,0.734,-1.177,-1.22,-0.469,-0.288
0,-0.261,-0.612,1.945,0.979,0.143
1,-0.814,2.319,0.781,0.9,0.291
0,0.201,-0.197,0.795,2.156,1.799
0,-0.141,0.379,-0.429,1.841,0.241
0,-0.124,0.22,0.507,2.127,1.752
1,-0.738,1.917,0.616,0.497,0.173
0,0.291,0.569,1.964,1.129,1.246
0,-0.413,1.183,2.238,0.94,-0.132
0,0.0,0.328,-0.479,2.417,0.377
0,0.764,0.484,0.434,1.266,2.13
1,-0.351,0.678,1.448,0.973,0.459
1,-0.9,1.878,0.812,0.739,0.204
0,-0.104,-0.259,1.313,0.724,2.935
0,-0.563,2.044,1.009,1.721,0.289
1,0.0,0.603,0.954,0.949,0.226
1,-0.31,0.761,0.634,2.465,1.303
1,0.537,0.676,1.341,0.594,0.583
0,-0.347,1.027,0.815,0.913,0.171
0,-0.215,-0.49,1.733,2.481,0.587
1,-0.878,1.585,0.671,0.705,0.117
1,-0.636,1.495,1.927,0.573,1.053
1,-0.668,1.327,0.693,0.533,0.242
1,-0.321,0.903,0.894,2.707,0.651
0,0.17,0.319,0.768,1.598,0.192
0,0.0,-0.574,2.28,1.277,0.295
0,-0.377,-0.772,2.547,1.209,0.279
0,0.438,0.507,0.556,0.333,0.072
0,-0.124,-0.178,-0.436,2.226,0.969
0,-0.272,0.887,-0.577,3.296,0.529
0,0.202,-0.169,0.702,1.295,2.242
0,0.198,0.11,-0.15,0.877,3.772
0,0.898,-0.383,-0.402,2.369,1.092
1,-0.478,1.723,1.83,1.542,0.525
0,-0.27,-0.693,1.898,1.933,0.234
0,0.525,0.489,0.492,0.995,0.236
1,-0.11,-0.217,0.614,1.734,0.914
0,0.0,1.827,0.668,0.342,0.139
0,0.0,-0.663,2.337,1.044,0.228
1,0.501,0.906,2.157,0.46,0.564
0,0.432,1.105,2.206,0.889,0.368
0,-0.047,-0.076,0.368,1.044,2.025
0,-0.38,0.914,2.48,1.034,0.446
1,0.929,1.27,0.61,0.293,0.261
0,-0.168,0.494,-0.477,2.547,0.309
1,1.014,1.262,0.881,0.635,-0.319
1,-0.228,0.868,1.427,2.546,0.653
0,0.0,1.567,0.726,0.369,0.136
0,-0.088,-0.131,-0.338,1.632,0.305
1,-0.487,1.36,0.866,0.532,0.146
0,0.418,0.937,2.516,0.618,0.239
0,-0.067,-0.121,-0.28,1.59,0.912
0,1.012,-0.461,0.262,0.395,0.093
0,-0.123,-0.32,1.477,1.059,2.559
0,0.385,0.753,1.785,0.849,0.675
1,-0.201,0.677,1.304,3.02,0.321
0,0.0,0.643,1.659,1.458,-0.125
0,-0.108,-0.198,-0.516,2.071,0.468
1,1.253,0.902,2.156,0.931,0.287
0,0.066,0.11,-0.16,1.14,1.58
1,-0.879,1.565,0.866,0.517,0.109
1,-0.617,1.577,1.018,0.511,0.567
1,0.0,2.169,0.713,0.958,0.25
0,0.0,0.332,0.799,1.307,0.159
0,0.813,-0.337,-0.413,2.689,0.967
0,0.0,-0.162,-0.384,1.818,0.318
1,0.547,0.896,2.103,0.604,0.308
1,-0.397,1.347,1.058,0.731,0.5
0,-0.066,-0.114,0.449,0.796,1.46
0,-0.243,-0.65,1.988,1.89,-0.178
0,-0.34,-0.627,2.521,0.819,0.265
0,0.254,0.493,1.213,1.497,0.386
0,0.542,-0.441,1.846,2.129,0.94
0,-0.225,-0.193,-0.415,1.999,1.116
0,0.151,0.221,-0.339,2.16,1.246
0,0.0,-0.668,2.589,0.946,0.164
0,0.994,1.097,1.31,1.865,0.62
0,0.055,-0.081,-0.121,0.695,3.459
0,-0.129,-0.195,-0.433,2.854,1.067
0,-0.427,0.539,0.717,2.32,0.367
1,1.105,0.933,2.021,1.086,0.301
0,-0.262,-0.493,2.009,1.016,0.25
0,-0.208,0.489,0.772,1.99,-0.18
0,0.085,0.083,0.192,0.834,0.825
0,-0.061,0.115,-0.146,1.061,2.115
1,-0.667,1.116,1.424,0.635,0.15
1,-0.707,2.785,1.561,0.847,0.312
0,0.0,-0.162,-0.362,1.985,0.636
1,0.0,-0.687,2.39,1.093,0.403
1,0.0,1.96,1.379,1.029,0.314
1,0.402,-0.602,2.081,0.824,0.29
0,0.107,-0.141,-0.247,1.661,0.719
0,-0.134,0.233,-0.442,2.442,0.494
0,-0.174,0.27,-0.346,1.92,1.29
0,0.11,-0.111,-0.352,1.66,1.806
1,1.099,1.341,1.775,0.573,0.421
0,0.19,0.478,-0.74,3.15,0.735
0,0.229,0.268,-0.574,2.549,0.574
0,-0.069,-0.102,-0.293,-0.797,-0.385
0,0.117,-0.154,-0.382,2.159,0.668
0,-0.261,-0.49,1.612,1.222,0.297
1,0.0,1.885,0.539,0.523,0.169
1,-0.106,-0.23,0.864,2.114,0.909
0,0.0,-0.476,1.586,1.045,0.19
1,1.108,-0.493,0.456,0.483,0.135
0,0.156,0.226,-0.343,2.254,1.176
1,-0.15,-0.418,1.842,1.527,1.366
1,0.721,1.044,1.88,1.226,0.806
1,1.456,-0.743,0.703,-0.397,-0.136
1,1.932,1.108,1.648,0.526,0.44
1,-0.247,0.826,0.899,0.768,0.172
1,-0.56,-0.672,2.179,1.101,0.262
0,0.0,1.839,0.742,0.424,0.15
1,-0.635,1.92,0.826,0.599,0.305
0,-0.102,0.232,-0.279,1.436,1.957
0,-0.22,0.64,1.183,2.805,0.642
1,0.612,0.915,2.162,0.623,0.442
0,0.544,0.429,-0.443,2.278,1.661
0,-0.374,0.835,0.211,0.577,2.655
1,-0.362,1.286,1.066,2.412,0.567
0,-0.415,1.631,0.537,2.278,0.493
1,-0.519,1.777,2.106,0.905,0.601
1,0.69,1.021,2.082,0.85,0.497
0,-0.264,0.866,1.936,1.056,0.335
0,-0.051,0.094,-0.121,0.769,1.162
1,-0.534,-0.499,1.141,0.566,0.16
0,0.082,-0.081,0.187,-0.243,3.414
0,0.179,0.333,0.707,1.65,0.198
0,-0.106,0.262,-0.412,1.877,0.253
1,0.0,1.662,-1.164,0.813,-0.268
0,0.091,-0.112,-0.26,1.839,1.153
1,-0.615,1.889,0.931,1.301,0.36
1,-0.354,1.411,1.345,2.339,0.449
0,0.0,-0.141,-0.268,1.634,0.643
0,0.104,0.109,-0.115,0.411,2.991
0,-0.481,0.426,0.681,2.527,0.73
1,0.0,0.887,0.883,0.568,0.125
1,-0.207,-0.387,2.177,2.4,0.464
0,-0.275,-0.561,2.141,1.628,0.321
0,0.49,0.448,-0.373,1.985,0.42
0,-0.338,-0.68,2.718,0.894,0.258
1,-0.499,1.893,1.298,0.65,0.302
0,0.071,-0.135,-0.284,1.088,-0.83
0,0.318,0.734,1.494,2.116,0.313
0,-0.249,-0.496,2.028,2.237,0.513
0,-0.605,1.958,1.0,0.565,0.2
0,0.069,0.084,0.173,-0.361,3.516
1,-0.72,1.758,0.749,0.956,0.353
0,-0.19,0.417,1.16,2.657,0.727
0,-0.303,-0.652,2.285,1.053,0.236
0,0.333,0.379,0.777,1.159,0.289
0,-0.104,0.074,-0.077,0.312,2.167
0,0.062,0.116,-0.149,0.997,2.007
1,1.687,1.207,0.52,0.436,0.222
1,-0.416,-0.667,2.422,0.255,0.877
0,-0.128,-0.226,-0.507,3.055,0.667
0,1.125,0.874,0.376,0.392,0.107
0,-0.109,-0.175,-0.479,2.334,0.924
0,-0.206,-0.256,-0.487,3.042,0.65
1,-0.385,-0.728,2.617,1.042,0.354
0,-0.437,1.318,1.521,0.588,0.132
0,-0.315,-0.641,-1.007,1.723,-0.199
0,-0.128,-0.266,1.436,0.36,2.957
1,-0.781,1.624,0.561,0.449,0.19
0,-0.159,0.301,0.816,2.493,0.814
0,-0.285,0.598,1.366,1.159,-0.12
0,-0.441,-0.842,2.246,0.894,0.172
1,-0.52,1.02,1.65,0.705,0.197
0,-0.179,0.366,0.48,1.009,1.89
1,-0.491,0.986,2.928,0.749,0.21
1,0.0,1.845,0.823,0.687,0.252
1,1.26,0.757,1.331,0.757,0.257
0,-0.049,-0.069,-0.12,0.471,3.074
0,-0.195,0.405,1.185,2.197,0.496
0,-0.126,-0.249,0.877,2.122,0.674
0,1.176,1.07,0.775,0.358,0.426
0,-0.117,-0.273,1.029,0.927,2.741
0,0.052,-0.051,-0.098,0.721,1.542
0,0.0,-0.948,2.677,1.075,0.218
1,-1.005,0.959,1.958,0.411,0.172
0,0.355,0.367,-0.475,2.441,1.165
0,-0.18,0.454,1.223,1.762,0.5
0,0.0,0.455,0.34,0.271,0.088
1,0.469,1.064,1.077,0.821,1.027
0,0.474,0.279,0.385,0.906,2.041
1,1.698,1.484,1.707,0.43,0.455
0,0.15,0.208,-0.321,2.32,0.74
1,0.433,-0.753,2.339,0.96,0.347
1,0.542,0.653,1.061,2.615,0.788
0,-0.285,1.071,1.189,1.221,1.945
0,0.561,0.191,0.292,0.776,2.807
0,0.0,-0.874,1.981,1.266,0.205
0,-0.238,-0.39,1.373,1.72,0.318
0,0.0,0.0,0.931,0.458,0.106
0,-0.438,-0.736,2.676,1.133,0.219
0,-0.183,0.657,0.256,0.586,3.363
0,-0.073,-0.115,-0.357,2.183,2.157
1,0.997,1.142,0.527,0.77,0.458
0,0.447,0.406,0.663,0.706,0.089
0,-0.322,0.873,1.97,1.351,0.409
1,-1.006,1.552,1.508,0.807,0.356
0,0.0,-0.114,-0.291,1.33,1.128
0,-0.281,-0.546,1.826,1.922,0.393
1,-0.564,2.078,0.716,0.627,0.693
0,0.0,-0.819,2.807,1.055,0.266
0,0.0,-0.065,0.261,0.376,2.15
0,-0.342,0.389,0.232,0.256,0.076
1,0.671,1.423,1.622,0.399,0.362
0,-0.163,-0.255,-0.575,2.596,0.922
0,-0.127,-0.186,-0.462,3.1,0.639
0,-0.298,-0.474,2.119,1.9,0.53
0,-0.097,-0.215,1.297,1.125,2.761
1,-0.167,-0.343,1.043,2.502,1.02
0,-0.143,0.408,0.739,2.584,0.266
0,0.12,-0.104,0.326,1.336,1.444
1,-0.239,-0.378,1.551,1.435,0.504
0,-0.084,-0.148,-0.32,1.87,0.739
0,-0.137,0.238,-0.434,2.002,0.868
1,-0.321,1.081,0.927,2.86,0.436
0,-0.278,0.483,1.288,1.803,0.41
1,1.886,1.503,0.613,0.308,0.142
0,0.0,0.313,-0.743,2.94,0.629
1,-0.275,-0.248,0.686,0.277,0.061
0,1.775,-0.677,0.495,0.402,0.146
1,1.248,1.0,1.76,1.319,0.293
1,-0.279,0.752,1.141,1.019,0.999
0,-0.099,0.216,0.316,1.079,1.439
1,-0.203,-0.576,1.669,1.602,1.062
0,0.0,-1.494,-1.641,-0.825,-0.26
0,-0.231,0.477,1.279,1.684,0.355
0,-0.791,2.136,0.597,0.333,0.126
1,0.365,-0.608,2.184,0.772,0.236
0,-0.513,1.811,1.436,0.58,0.14
1,0.0,1.183,1.14,0.613,0.093
1,-0.58,1.706,2.144,0.709,0.459
1,0.0,1.63,1.079,0.695,0.137
0,0.589,-0.205,0.277,0.722,3.168
0,0.0,2.19,1.639,0.705,0.127
1,0.624,-0.351,-0.402,1.673,0.367
1,1.256,1.343,0.688,0.585,0.212
1,-0.291,0.751,1.052,2.367,0.494
1,0.0,0.0,1.024,0.655,0.138
0,-0.133,0.331,-0.515,2.989,0.366
1,-0.548,0.895,1.659,0.837,0.517
0,1.235,1.373,0.533,0.263,0.118
0,-0.193,-0.374,1.364,2.539,0.434
1,-0.394,-0.651,2.258,0.334,0.814
1,-0.73,0.814,0.873,1.163,0.507
1,0.0,1.827,0.947,0.827,0.15
0,0.0,-0.154,-0.364,1.73,0.417
0,0.093,0.126,0.165,-0.317,3.004
0,-0.17,-0.266,-0.443,2.79,1.29
1,-0.101,-0.183,-0.493,2.365,0.951
0,0.086,0.11,-0.168,1.214,1.663
1,0.457,0.624,-0.686,3.202,0.472
0,-0.075,-0.082,-0.178,0.872,0.921
0,-0.24,0.521,0.848,2.188,0.229
0,0.067,0.122,0.18,0.67,3.01
0,-0.154,0.523,0.997,1.261,2.537
0,-0.124,-0.184,-0.421,2.959,0.886
0,-0.087,0.181,-0.303,1.545,0.81
0,1.753,-0.511,0.945,2.04,0.557
1,-0.536,1.896,1.928,0.685,0.863
1,-0.4,0.881,1.629,0.77,0.232
0,1.984,1.52,0.792,0.514,0.157
1,-0.772,1.905,0.803,0.881,0.356
0,-0.129,0.406,0.387,0.709,2.745
0,0.062,-0.065,-0.195,0.786,0.853
0,0.712,1.282,1.628,0.46,0.228
0,0.253,-0.303,1.271,1.153,0.536
1,-1.009,0.945,0.718,0.576,0.234
1,1.462,0.616,1.056,0.658,0.207
0,0.0,1.615,1.324,0.533,-0.044
0,-0.079,-0.133,-0.318,1.704,1.363
0,-0.112,0.189,-0.415,1.973,1.09
0,-0.183,-0.289,-0.689,3.04,0.514
0,0.233,0.473,0.979,1.431,0.741
1,-0.265,-0.496,2.004,1.255,0.259
0,0.183,0.252,-0.365,2.204,1.369
1,0.733,0.775,2.173,0.686,0.361
0,0.0,-0.478,1.375,1.133,0.275
0,0.0,-0.616,1.412,0.91,0.397
1,0.757,1.073,1.871,0.416,0.367
0,-0.143,0.485,1.052,1.196,2.558
0,-0.123,0.207,0.146,0.588,1.825
0,-0.452,0.902,1.977,0.542,0.276
0,0.0,-0.132,-0.294,1.291,1.095
0,-0.233,-0.578,1.85,1.211,0.203
0,-0.119,0.327,-0.381,1.816,0.226
0,0.315,0.812,0.564,1.024,2.631
0,0.0,-0.65,2.259,1.037,0.216
1,1.909,2.2,0.766,0.688,0.345
0,-0.119,-0.188,0.646,1.483,1.553
1,0.354,1.041,1.133,0.816,0.287
1,-0.844,1.348,0.473,0.505,0.243
0,0.411,0.809,0.583,2.107,1.55
0,0.0,-0.724,2.58,1.137,-0.099
0,-0.348,1.76,0.46,0.936,1.93
0,0.0,0.514,0.825,0.575,0.132
0,-0.089,-0.142,-0.279,1.2,0.266
0,0.814,0.395,-0.407,3.227,0.356
0,0.0,-0.096,-0.24,0.987,1.01
0,1.056,1.17,0.743,0.333,0.42
0,0.161,0.234,-0.322,2.117,0.792
0,0.104,0.104,0.243,0.843,1.18
1,0.477,-0.446,1.407,0.611,0.215
0,-0.35,0.818,2.081,0.765,0.328
0,0.0,-0.077,-0.248,1.156,2.398
1,-0.693,2.21,0.778,0.391,0.15
1,0.0,-1.526,-0.666,-0.515,-0.107
0,0.0,-0.601,2.27,0.944,0.18
0,0.0,0.724,0.642,0.632,0.233
1,1.526,1.404,1.901,0.483,0.306
0,0.0,-0.316,1.17,2.74,0.531
1,0.75,1.343,1.058,0.901,0.357
0,-0.059,-0.079,-0.225,1.307,1.274
0,-0.469,0.476,0.316,0.344,0.096
0,1.369,0.626,0.628,0.391,0.155
0,0.284,-0.276,-0.486,3.439,0.74
0,-0.324,1.043,0.742,1.773,1.793
0,-0.131,-0.227,0.772,2.777,1.385
0,0.156,-0.203,0.552,1.744,0.832
0,1.321,1.171,0.349,0.345,0.083
0,-0.121,-0.179,-0.477,2.759,1.432
0,0.161,0.231,-0.406,2.745,0.279
1,-0.515,1.31,2.148,1.412,0.455
0,-0.163,0.265,0.396,0.97,1.441
0,2.4,0.922,0.642,0.532,0.203
0,-0.435,-0.195,0.536,0.318,0.106
1,1.838,1.307,1.865,0.422,0.254
0,-0.228,0.575,0.991,2.655,0.651
1,-0.672,1.11,1.219,1.366,1.14
0,0.271,0.287,0.784,1.822,0.52
1,0.0,2.047,1.186,1.016,0.406
1,2.337,-1.007,1.122,0.481,0.253
1,0.0,1.646,0.783,0.776,0.232
0,0.097,-0.107,-0.256,1.78,1.037
0,-0.148,-0.294,-0.698,1.179,-0.554
0,0.115,0.306,0.681,1.442,0.265
0,-0.062,0.116,-0.147,1.064,2.119
0,-0.592,1.066,1.779,0.75,0.146
0,1.761,1.634,-0.691,0.436,0.135
0,0.0,-0.734,2.367,1.075,0.225
1,-0.538,1.732,0.943,1.592,0.507
1,0.0,1.051,0.604,1.042,0.2
1,0.0,1.263,1.207,0.651,-0.052
0,0.0,0.26,-0.47,2.555,0.375
0,1.796,-0.32,0.42,1.63,1.108
0,0.217,-0.35,-0.791,1.921,0.499
0,-0.482,-0.448,1.497,1.762,0.649
0,-0.514,-0.919,2.107,1.165,0.236
0,-0.123,-0.242,-0.457,2.401,0.455
1,0.0,1.417,0.772,0.774,0.328
0,0.0,0.304,1.008,1.007,0.151
1,-0.653,2.405,1.665,1.232,0.321
0,-0.341,0.677,1.085,2.265,0.361
0,0.0,-0.202,-0.453,2.458,0.486
0,0.087,-0.094,-0.216,1.334,1.171
0,0.48,0.483,1.225,2.617,0.688
0,1.431,-0.342,-0.454,2.064,0.811
0,-0.185,0.624,0.895,1.491,2.254
0,-0.055,-0.1,-0.252,1.399,0.959
0,0.0,-0.748,2.89,1.333,0.268
0,0.0,0.0,1.397,0.548,-0.106
0,0.0,-0.51,1.004,2.19,-0.158
1,-0.479,0.476,0.868,0.263,0.08
1,-0.23,0.781,1.249,2.097,0.984
1,0.666,1.037,1.513,1.044,0.324
1,0.704,1.201,2.063,0.566,0.47
0,-0.177,0.534,1.078,2.602,0.517
0,-0.263,0.34,0.505,1.631,1.041
0,1.464,0.981,0.371,0.365,0.216
0,0.467,1.099,2.141,1.088,0.486
0,-0.057,0.079,-0.102,-0.298,2.891
1,-0.249,0.782,1.841,0.501,1.067
0,-0.41,0.965,2.414,0.933,0.182
0,0.441,0.251,-0.44,2.589,1.349
0,-0.16,-0.338,1.509,1.722,1.638
0,-0.157,0.618,0.275,0.434,3.438
0,0.411,1.064,0.778,2.239,0.936
0,-0.076,0.146,0.211,0.797,1.903
0,-0.088,0.22,-0.147,0.729,2.815
0,0.382,-0.704,2.646,0.529,0.189
1,1.456,0.514,0.518,0.635,0.139
0,0.286,0.161,0.239,0.548,3.43
0,1.578,-0.964,0.561,0.363,0.193
1,0.0,-0.685,-0.537,-0.391,-0.092
1,-0.796,2.632,1.597,0.869,0.289
1,-0.226,-0.531,2.019,0.908,0.569
1,-0.34,0.679,1.565,0.926,0.483
1,-0.255,0.693,1.04,3.092,0.508
1,-0.212,-0.4,2.164,2.453,0.414
0,-0.602,2.135,1.06,0.705,0.162
0,-0.12,-0.181,-0.484,2.681,0.864
0,-0.194,-0.334,1.327,0.933,0.339
0,0.0,-0.545,0.423,0.276,0.043
1,-0.183,-0.473,1.325,1.935,1.057
1,-0.592,1.498,2.024,0.71,0.416
0,0.077,0.089,-0.122,0.446,3.041
0,0.581,0.233,-0.484,3.018,0.934
0,0.132,0.264,0.522,1.791,0.361
0,0.074,0.107,-0.111,0.657,2.064
0,-0.447,1.394,2.042,1.068,0.285
0,-0.349,1.197,-0.435,2.804,0.577
1,1.315,0.602,0.394,0.598,0.128
0,-0.736,2.29,0.62,0.33,0.256
0,-0.3,-0.589,2.317,1.967,0.563
1,-0.687,1.797,-0.585,-0.286,-0.067
1,0.957,0.918,2.424,0.526,0.365
0,-0.165,-0.24,-0.408,2.816,0.409
1,0.847,1.737,1.835,0.656,0.679
0,-0.48,1.41,1.924,0.858,0.197
0,-0.158,-0.253,0.845,2.169,0.502
1,-0.263,0.658,1.686,0.86,1.091
0,-0.049,0.08,-0.105,0.446,2.92
0,-0.101,-0.16,-0.368,2.405,1.037
1,-0.275,-0.653,2.371,1.413,0.584
1,1.084,1.292,0.858,0.7,-0.239
0,0.101,-0.139,-0.364,1.59,0.723
0,0.065,0.071,-0.104,-0.229,3.085
1,0.387,0.751,1.847,0.328,0.885
0,-0.056,-0.092,-0.207,0.774,3.172
0,-0.233,-0.443,1.917,1.09,0.257
1,1.325,0.86,1.945,1.299,0.373
0,-0.353,1.023,2.176,0.973,0.234
0,-0.06,-0.118,0.364,0.78,2.466
0,-0.075,-0.135,-0.283,1.848,0.67
0,-0.065,0.227,0.3,1.155,2.055
1,-0.68,2.417,1.871,0.363,0.475
1,-0.247,0.636,1.717,0.598,1.147
0,-0.309,0.306,0.504,1.726,0.841
0,0.0,0.659,0.386,0.327,0.079
0,1.514,-0.732,0.459,0.329,0.148
1,0.988,-0.707,1.388,0.932,-0.195
1,-0.173,-0.451,1.456,1.249,0.797
0,0.136,0.151,0.188,1.012,1.943
1,1.48,1.601,1.856,0.457,0.326
1,0.0,0.761,0.459,0.642,0.157
0,-0.315,-0.656,2.609,0.949,0.278
0,-0.21,-0.508,2.247,1.001,0.453
0,0.0,1.726,2.085,1.148,0.284
0,-0.076,-0.154,-0.431,0.963,-0.887
0,-0.172,0.594,1.094,2.166,1.636
1,-0.229,-0.494,1.752,1.168,0.564
0,-0.066,0.234,0.301,1.169,2.055
0,0.19,0.373,0.854,1.74,0.55
0,-0.384,0.558,1.446,1.114,0.274
0,0.112,0.151,-0.143,0.721,1.494
1,-0.16,0.577,1.372,2.061,1.393
0,0.066,-0.08,-0.115,0.441,2.657
0,-0.508,1.778,0.636,1.964,0.594
0,-0.039,0.068,-0.098,0.618,2.09
